Id,Id_Curso,NomeCurso,Cod_Sistec,Id_Eixo,Eixo,Id_LinhaProgramatica,LinhaProgramatica,Id_Modalidade,Modalidade,Id_Segmento,Segmento,Id_TipoCurso,TipoCurso,CHE,PSG,CursoLiveOpcao,ModeloPedagogico,NomeModeloPedagogico,ModeloReferencia,NomeModeloReferencia,ModalidadeEnsino,NomeModalidadeEnsino,EducacaoCorporativaOpcao,EducacaoCorporativaDR,AtendCorporativoOpcao,AtendCorporativoEmpresa,AtendCorporativoDR,Carga_Horaria_Estagio,Categoria,CodigoTitulo,Experimental,DataOcorrencia,Versao,MesAnoApuracao,Regional,Ativo
727496,1514,Assistente de Recursos Humanos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1514,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727500,1518,Operador de Computador,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,196,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1518,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727516,1556,Manicure e Pedicure,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1556,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727547,1611,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1611,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727549,1613,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1613,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727629,1805,Técnico em Logística,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1805,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727630,1806,Técnico em Administração,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1806,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727719,2006,Aprendizagem Profissional de Qualificação em Serviços Hoteleiros,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",67,Hospedagem,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2006,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727732,2027,Camareira(O) em Meios de Hospedagem,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",67,Hospedagem,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2027,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727842,2453,Garçom,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2453,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727866,2480,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2480,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727900,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
727902,2521,Operador de Caixa,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2521,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728039,2693,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2693,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728040,2694,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2694,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728041,2695,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2695,0,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728269,387.5,Produção Gráfica Digital,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",6,Design,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,387,5,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728520,490.2,Artesanato em Sandálias,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,490,2,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728705,57.3,Corte de Cabelo: Tendências Atuais,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,57,3,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728710,57.8,Corte Masculino,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,57,8,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728728,58.8,Técnicas de Depilação,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,58,8,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728734,60.7,Unhas de Gel,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,60,7,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
728763,72.14,Tranças e Penteados,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,72,14,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
729130,282.5,CorelDRAW,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,282,5,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
729306,391.2,Excel,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,2,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
729919,762.69,Inglês Pós-intermediário,NULL,2,Desenvolvimento Educacional e Social,0,NULL,1,"Formação Inicial e Continuada ",23,Idiomas,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,762,69,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
729941,2082.13,Qualidade no Atendimento em Serviços de Alimentos e Bebidas,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,2082,13,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
729966,2108.5,Preparo de Doces e Salgados,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,2108,5,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
730291,413.2,Técnicas de Corte Feminino e Escova,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,413,2,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
730346,391.72,Aplicativos Básicos de Informática,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,72,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
730644,60.15,Alongamento de Unhas,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,60,15,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
731461,391.131,Excel - Criando Planilhas Interativas com Dashboard,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,131,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
732078,58.14,Design Avançado de Sobrancelhas,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,58,14,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
734393,2413.1,Otimização de Espaços em Armazéns,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,3,Aperfeiçoamento,15,1,0,0,NULL,1,NULL,1,NULL,0,"    ",-1,,-1,0,2413,1,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
734449,55.53,Colorimetria: Criatividade na Construção do Design,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,55,53,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
734788,391.181,Excel Básico para o Mundo do Trabalho,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,4,Programas Instrumentais,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,391,181,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
734970,384.30,Estilo e Imagem Pessoal,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,384,30,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
734975,401.14,Designer de Sobrancelhas,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,5,Programas Socioprofissionais,15,0,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,401,14,0,2022-01-03 06:04:48.657,85,01/2022,"PB  ",1
473181,1392,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1392,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473187,1406,Aprendizagem Profissional de Qualificação em Serviços de Alimentação Escolar,NULL,2,Desenvolvimento Educacional e Social,0,NULL,1,"Formação Inicial e Continuada ",19,Educacional,1,Aprendizagem Profissional de Qualificação,800,1,0,0,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1406,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473213,1512,Assistente Administrativo,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1512,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473214,1513,Assistente de Pessoal,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,1,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1513,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473215,1514,Assistente de Recursos Humanos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1514,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473219,1518,Operador de Computador,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,196,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1518,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473232,1551,Cabeleireiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,400,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1551,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473234,1554,Depilador,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1554,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473235,1556,Manicure e Pedicure,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1556,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473236,1557,Maquiador,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1557,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473238,1559,Recepcionista,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"DN  ",0,,AC,0,1559,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473241,1563,Técnico em Design de Interiores,NULL,7,Produção Cultural e Design,0,NULL,2,Educação Profissional Técnica de Nível Médio,6,Design,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"DN  ",0,,AC,0,1563,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473245,1567,Técnico em Informática,NULL,5,Informação e Comunicação,0,NULL,2,Educação Profissional Técnica de Nível Médio,14,Tecnologia da Informação,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",0,,-1,0,1567,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473249,1572,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1572,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473266,1611,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1611,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473268,1613,Aprendizagem Profissional de Qualificação em Serviços de Supermercados,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1613,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473348,1805,Técnico em Logística,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,800,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1805,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473349,1806,Técnico em Administração,NULL,3,Gestão e Negócios,0,NULL,2,Educação Profissional Técnica de Nível Médio,1,Gestão,8,Habilitação Profissional Técnica de Nível Médio,1000,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1806,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473364,1837,Massagista,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1837,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473366,1839,Atendente de Farmácia,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1839,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473403,1914,Assistente de Logística,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1914,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473404,1915,Barbeiro,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",7,Beleza,2,Qualificação profissional,172,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,1915,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473409,1921,Modelista,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,2,Qualificação profissional,210,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,1921,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473428,1946,Técnico em Estética,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,1946,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473464,2198,Porteiro e Vigia,NULL,6,Infraestrutura,0,NULL,1,"Formação Inicial e Continuada ",69,"Asseio, Conservação e Zeladoria",2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2198,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473556,2448,Recepcionista em Serviços de Saúde,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2448,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473557,2449,Confeiteiro,NULL,10,Produção Alimentícia,0,NULL,1,"Formação Inicial e Continuada ",29,Produção de alimentos,2,Qualificação profissional,300,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2449,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473561,2453,Garçom,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2453,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473562,2454,Cuidador de Idoso,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2454,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473563,2455,Técnico em Saúde Bucal,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2455,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473565,2457,Costureiro,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",22,Moda,2,Qualificação profissional,212,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2457,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473567,2459,Auxiliar de Cozinha,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,240,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2459,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473580,2472,Técnico em Segurança do Trabalho,NULL,11,Segurança,0,NULL,2,Educação Profissional Técnica de Nível Médio,24,Segurança,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2472,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473581,2476,Assistente de Marketing e Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2476,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473583,2478,Salgadeiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2478,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473585,2480,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,960,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2480,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473598,2493,Auxiliar em Saúde Bucal,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,264,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2493,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473607,2503,Técnico em Enfermagem,NULL,1,Ambiente e Saúde,0,NULL,2,Educação Profissional Técnica de Nível Médio,11,Saúde,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2503,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473617,2516,Cuidador Infantil,NULL,1,Ambiente e Saúde,0,NULL,1,"Formação Inicial e Continuada ",11,Saúde,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2516,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473619,2518,Cozinheiro,NULL,4,"Turismo,Hospitalidade e Lazer",0,NULL,1,"Formação Inicial e Continuada ",68,Gastronomia,2,Qualificação profissional,500,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2518,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473622,2522,Representante Comercial,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,2,Qualificação profissional,160,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2522,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473676,2597,Programador de Sistemas,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2597,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473704,2633,Técnico em Informática,NULL,5,Informação e Comunicação,0,NULL,2,Educação Profissional Técnica de Nível Médio,14,Tecnologia da Informação,8,Habilitação Profissional Técnica de Nível Médio,1200,1,0,1,NULL,0,NULL,2,NULL,0,"    ",-1,,-1,0,2633,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473720,2651,Administrador de Banco de Dados,NULL,5,Informação e Comunicação,0,NULL,1,"Formação Inicial e Continuada ",14,Tecnologia da Informação,2,Qualificação profissional,200,1,0,1,NULL,0,NULL,1,NULL,0,"    ",-1,,-1,0,2651,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473759,2694,Aprendizagem Profissional de Qualificação em Serviços Administrativos,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",1,Gestão,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2694,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473760,2695,Aprendizagem Profissional de Qualificação em Serviços de Vendas,NULL,3,Gestão e Negócios,0,NULL,1,"Formação Inicial e Continuada ",2,Comércio,1,Aprendizagem Profissional de Qualificação,800,1,0,1,NULL,0,NULL,1,NULL,0,"    ",0,,-1,0,2695,0,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
473954,379.19,Sketchup Modelagem de Interiores,NULL,7,Produção Cultural e Design,0,NULL,1,"Formação Inicial e Continuada ",6,Design,3,Aperfeiçoamento,15,1,0,0,NULL,0,NULL,1,NULL,0,"DN  ",0,,"  ",0,379,19,0,2021-12-03 06:06:36.503,52,12/2021,"ES  ",1
